date,market_id,channel,sessions,quote_starts,bookings,media_spend,tracking_quality_pct
2026-01-05,M019,Direct,4915,983,305,845,85.3
2026-01-05,M019,Email,1743,296,77,356,83.2
2026-01-05,M019,Affiliate,5499,880,194,90,96.3
2026-01-05,M020,Paid Search,2487,224,87,2688,79.8
2026-01-05,M020,Organic Search,4091,450,189,594,79.2
2026-01-05,M020,Direct,1586,301,69,384,88.0
2026-01-05,M020,Email,3476,417,108,310,94.9
2026-01-05,M020,Affiliate,3160,284,102,542,82.7
2026-01-06,M001,Paid Search,6468,1100,330,1239,83.7
2026-01-06,M001,Organic Search,4772,954,296,518,93.4
2026-01-06,M001,Direct,4926,837,352,554,84.6
2026-01-06,M001,Email,4210,547,175,520,83.5
2026-01-06,M001,Affiliate,4049,648,149,180,90.1
2026-01-06,M002,Paid Search,3873,465,135,2113,87.8
2026-01-06,M002,Organic Search,4196,881,176,668,84.6
2026-01-06,M002,Direct,5067,963,299,572,93.2
2026-01-06,M002,Email,5589,1230,344,439,84.2
2026-01-06,M002,Affiliate,4569,959,316,723,92.2
2026-01-06,M003,Paid Search,1868,299,90,7283,92.2
2026-01-06,M003,Organic Search,2636,316,66,859,94.5
2026-01-06,M003,Direct,5467,1093,426,294,88.7
2026-01-06,M003,Email,3736,598,203,778,94.3
2026-01-06,M003,Affiliate,6715,739,303,361,83.8
2026-01-06,M004,Paid Search,1664,349,84,602,86.3
2026-01-06,M004,Organic Search,3878,659,270,629,81.5
2026-01-06,M004,Direct,1537,246,103,480,88.5
2026-01-06,M004,Email,6335,950,200,894,98.3
2026-01-06,M004,Affiliate,1575,221,84,874,87.9
2026-01-06,M005,Paid Search,4613,646,123,6642,91.6
2026-01-06,M005,Organic Search,2044,429,180,721,83.0
2026-01-06,M005,Direct,5717,686,192,631,89.5
2026-01-06,M005,Email,2892,434,122,300,95.3
2026-01-06,M005,Affiliate,6156,800,312,398,85.6
2026-01-06,M006,Paid Search,5877,882,370,7847,92.8
2026-01-06,M006,Organic Search,5165,826,190,850,96.6
2026-01-06,M006,Direct,3838,691,159,811,93.0
2026-01-06,M006,Email,3484,314,110,426,82.1
2026-01-06,M006,Affiliate,6780,542,141,356,96.1
2026-01-06,M007,Paid Search,6709,1342,523,6575,91.7
2026-01-06,M007,Organic Search,6623,1391,529,158,81.4
2026-01-06,M007,Direct,6180,1298,312,400,96.2
2026-01-06,M007,Email,5741,517,186,157,86.7
2026-01-06,M007,Affiliate,4803,913,347,849,85.2
2026-01-06,M008,Paid Search,598,72,21,7271,86.8
2026-01-06,M008,Organic Search,5863,1173,223,294,90.4
2026-01-06,M008,Direct,3940,827,323,692,84.9
2026-01-06,M008,Email,6570,1380,483,290,90.4
2026-01-06,M008,Affiliate,5953,1072,386,810,82.9
2026-01-06,M009,Paid Search,3168,475,143,1193,89.1
2026-01-06,M009,Organic Search,5012,702,260,893,83.4
2026-01-06,M009,Direct,7004,1121,381,83,98.2
2026-01-06,M009,Email,6733,741,237,97,94.6
2026-01-06,M009,Affiliate,3674,441,154,197,97.3
2026-01-06,M010,Paid Search,4799,1056,285,1105,93.6
2026-01-06,M010,Organic Search,1532,123,52,500,91.5
2026-01-06,M010,Direct,1977,297,113,639,88.1
2026-01-06,M010,Email,1861,242,75,736,98.5
2026-01-06,M010,Affiliate,2428,413,136,190,90.0
2026-01-06,M011,Paid Search,5209,990,198,3233,93.9
2026-01-06,M011,Organic Search,7156,1145,378,132,96.8
2026-01-06,M011,Direct,887,195,53,467,95.2
2026-01-06,M011,Email,783,86,22,285,93.7
2026-01-06,M011,Affiliate,2326,395,138,625,84.0
2026-01-06,M012,Paid Search,1797,323,97,5858,92.1
2026-01-06,M012,Organic Search,2888,404,170,454,80.0
2026-01-06,M012,Direct,6574,855,342,478,96.4
2026-01-06,M012,Email,1588,191,80,725,94.0
2026-01-06,M012,Affiliate,3131,250,103,211,79.5
2026-01-06,M013,Paid Search,712,93,21,4624,78.6
2026-01-06,M013,Organic Search,1450,160,62,759,97.5
2026-01-06,M013,Direct,2501,450,153,534,81.5
2026-01-06,M013,Email,1763,300,57,841,88.0
2026-01-06,M013,Affiliate,3673,331,103,386,79.7
2026-01-06,M014,Paid Search,5732,516,181,8105,92.9
2026-01-06,M014,Organic Search,4263,810,194,271,95.2
2026-01-06,M014,Direct,3319,465,149,630,80.6
2026-01-06,M014,Email,3349,737,199,650,87.2
2026-01-06,M014,Affiliate,7084,850,289,219,89.0
2026-01-06,M015,Paid Search,1168,105,40,6377,80.3
2026-01-06,M015,Organic Search,3207,545,185,640,94.9
2026-01-06,M015,Direct,3146,315,132,201,78.4
2026-01-06,M015,Email,587,88,22,871,93.8
2026-01-06,M015,Affiliate,4694,516,155,282,85.5
2026-01-06,M016,Paid Search,6814,750,308,3780,85.1
2026-01-06,M016,Organic Search,776,155,50,706,93.1
2026-01-06,M016,Direct,3641,364,91,837,88.0
2026-01-06,M016,Email,5910,768,169,601,82.3
2026-01-06,M016,Affiliate,6651,1463,468,656,99.0
2026-01-06,M017,Paid Search,3491,489,108,4903,79.5
2026-01-06,M017,Organic Search,5298,742,312,703,83.6
2026-01-06,M017,Direct,2744,274,93,166,83.6
2026-01-06,M017,Email,5154,515,175,308,84.6
2026-01-06,M017,Affiliate,2344,305,61,434,89.5
2026-01-06,M018,Paid Search,7065,1272,483,2386,94.2
2026-01-06,M018,Organic Search,2373,261,76,344,98.4
2026-01-06,M018,Direct,4756,523,126,383,94.9
2026-01-06,M018,Email,2202,242,92,629,82.2
2026-01-06,M018,Affiliate,3422,342,113,713,95.4
2026-01-06,M019,Paid Search,5160,929,167,5588,95.6
2026-01-06,M019,Organic Search,3331,700,182,77,91.0
2026-01-06,M019,Direct,3406,307,126,301,85.1
2026-01-06,M019,Email,1702,374,157,69,79.8
2026-01-06,M019,Affiliate,5266,895,376,450,90.0
2026-01-06,M020,Paid Search,1000,120,28,3231,81.8
2026-01-06,M020,Organic Search,1424,171,58,681,87.4
2026-01-06,M020,Direct,454,45,18,109,87.1
2026-01-06,M020,Email,4232,550,198,642,93.9
2026-01-06,M020,Affiliate,5768,634,190,518,82.8
2026-01-07,M001,Paid Search,5009,902,244,1351,90.0
2026-01-07,M001,Organic Search,2331,210,38,166,94.1
2026-01-07,M001,Direct,1797,377,109,362,79.2
2026-01-07,M001,Email,6849,1438,316,516,97.1
2026-01-07,M001,Affiliate,852,119,33,821,94.9
2026-01-07,M002,Paid Search,4220,802,273,7458,95.4
2026-01-07,M002,Organic Search,4117,371,82,670,81.0
2026-01-07,M002,Direct,1045,219,48,689,94.8
2026-01-07,M002,Email,3614,361,76,62,92.6
2026-01-07,M002,Affiliate,3554,320,115,804,80.6
2026-01-07,M003,Paid Search,3520,669,127,6842,93.9
2026-01-07,M003,Organic Search,3900,780,179,196,78.2
2026-01-07,M003,Direct,1172,211,40,295,91.1
2026-01-07,M003,Email,635,83,32,93,82.9
2026-01-07,M003,Affiliate,7093,851,230,9,92.6
2026-01-07,M004,Paid Search,6104,1038,363,3715,93.7
2026-01-07,M004,Organic Search,4881,439,154,170,89.5
2026-01-07,M004,Direct,5540,942,188,449,78.0
2026-01-07,M004,Email,4110,658,151,640,91.0
2026-01-07,M004,Affiliate,6022,662,212,883,98.7
2026-01-07,M005,Paid Search,4543,363,145,7657,90.4
2026-01-07,M005,Organic Search,5814,988,217,824,85.0
2026-01-07,M005,Direct,6975,1116,368,382,95.9
2026-01-07,M005,Email,1182,165,58,812,81.0
2026-01-07,M005,Affiliate,740,155,37,876,86.2
2026-01-07,M006,Paid Search,1385,152,46,1861,92.9
2026-01-07,M006,Organic Search,5055,657,131,397,93.2
2026-01-07,M006,Direct,5470,711,228,693,96.3
2026-01-07,M006,Email,5388,808,178,877,83.5
2026-01-07,M006,Affiliate,5551,555,216,627,90.3
2026-01-07,M007,Paid Search,3212,578,133,5606,79.0
2026-01-07,M007,Organic Search,5242,839,235,159,86.7
2026-01-07,M007,Direct,4261,810,284,223,87.7
2026-01-07,M007,Email,7077,920,239,374,83.0
2026-01-07,M007,Affiliate,1277,204,47,270,94.4
2026-01-07,M008,Paid Search,5489,1153,450,3466,80.0
2026-01-07,M008,Organic Search,5224,1045,397,414,82.0
2026-01-07,M008,Direct,4898,882,168,435,95.9
2026-01-07,M008,Email,1903,324,107,485,78.2
2026-01-07,M008,Affiliate,1624,357,107,602,96.4
2026-01-07,M009,Paid Search,569,63,24,5887,80.6
2026-01-07,M009,Organic Search,5822,1281,474,146,94.4
2026-01-07,M009,Direct,918,174,33,275,93.3
2026-01-07,M009,Email,4404,837,159,208,81.0
2026-01-07,M009,Affiliate,4287,772,224,283,89.9
2026-01-07,M010,Paid Search,5612,505,96,1052,85.1
2026-01-07,M010,Organic Search,3731,373,149,698,80.9
2026-01-07,M010,Direct,4192,419,176,308,78.7
2026-01-07,M010,Email,2815,507,132,195,89.5
2026-01-07,M010,Affiliate,2477,396,154,284,90.3
2026-01-07,M011,Paid Search,5048,1060,212,3132,86.0
2026-01-07,M011,Organic Search,5438,870,270,179,79.1
2026-01-07,M011,Direct,3713,446,129,382,87.6
2026-01-07,M011,Email,5953,893,214,538,96.1
2026-01-07,M011,Affiliate,5822,932,391,892,97.6
2026-01-07,M012,Paid Search,708,92,29,6505,93.7
2026-01-07,M012,Organic Search,3931,786,197,97,98.8
2026-01-07,M012,Direct,5848,1228,282,855,80.7
2026-01-07,M012,Email,1305,248,60,503,80.8
2026-01-07,M012,Affiliate,5021,653,268,408,93.0
2026-01-07,M013,Paid Search,4753,570,200,4079,90.5
2026-01-07,M013,Organic Search,2599,312,72,765,85.9
2026-01-07,M013,Direct,4028,403,141,60,88.2
2026-01-07,M013,Email,2943,265,66,286,82.0
2026-01-07,M013,Affiliate,6442,1417,383,36,90.6
2026-01-07,M014,Paid Search,6341,1395,377,837,89.7
2026-01-07,M014,Organic Search,5189,934,205,184,93.8
2026-01-07,M014,Direct,6828,1161,348,367,98.7
2026-01-07,M014,Email,5051,657,276,461,93.6
2026-01-07,M014,Affiliate,1415,255,54,821,96.8
2026-01-07,M015,Paid Search,2380,238,81,6705,78.6
2026-01-07,M015,Organic Search,1023,92,25,261,90.5
2026-01-07,M015,Direct,2068,352,70,779,95.1
2026-01-07,M015,Email,2978,298,75,636,88.5
2026-01-07,M015,Affiliate,546,44,16,549,82.3
2026-01-07,M016,Paid Search,807,169,59,6020,90.6
2026-01-07,M016,Organic Search,5452,927,362,508,90.4
2026-01-07,M016,Direct,3335,667,187,488,91.5
2026-01-07,M016,Email,2708,596,161,801,90.2
2026-01-07,M016,Affiliate,4258,383,123,246,95.8
2026-01-07,M017,Paid Search,2378,380,106,2323,84.2
2026-01-07,M017,Organic Search,5516,496,139,145,80.8
2026-01-07,M017,Direct,1963,412,136,543,89.7
2026-01-07,M017,Email,1686,354,145,275,97.3
2026-01-07,M017,Affiliate,7118,1281,295,670,83.2
2026-01-07,M018,Paid Search,5850,702,140,962,90.3
2026-01-07,M018,Organic Search,1442,130,53,168,90.6
2026-01-07,M018,Direct,6456,1162,430,395,96.6
2026-01-07,M018,Email,5738,803,185,879,87.4
2026-01-07,M018,Affiliate,4932,493,173,29,91.0
2026-01-07,M019,Paid Search,2839,511,189,2074,97.8
2026-01-07,M019,Organic Search,5217,626,188,482,87.7
2026-01-07,M019,Direct,5687,455,86,369,83.7
2026-01-07,M019,Email,6608,661,212,660,82.7
2026-01-07,M019,Affiliate,7080,850,298,289,93.6
2026-01-07,M020,Paid Search,3973,755,272,7833,96.7
2026-01-07,M020,Organic Search,1807,379,133,378,88.3
2026-01-07,M020,Direct,6761,947,227,348,95.0
2026-01-07,M020,Email,4874,829,340,516,90.4
2026-01-07,M020,Affiliate,3904,781,250,307,84.2
2026-01-08,M001,Paid Search,2732,601,150,909,84.2
2026-01-08,M001,Organic Search,2374,214,45,817,93.4
2026-01-08,M001,Direct,4075,693,256,537,91.9
2026-01-08,M001,Email,5742,459,124,388,84.5
2026-01-08,M001,Affiliate,6829,819,188,323,79.9
2026-01-08,M002,Paid Search,5801,1218,231,2595,84.0
2026-01-08,M002,Organic Search,735,81,30,388,96.8
2026-01-08,M002,Direct,1468,220,64,448,81.8
2026-01-08,M002,Email,762,107,44,851,81.4
2026-01-08,M002,Affiliate,3593,395,71,415,86.5
2026-01-08,M003,Paid Search,4898,686,268,2219,96.7
2026-01-08,M003,Organic Search,1543,216,52,430,92.5
2026-01-08,M003,Direct,1471,162,60,858,89.6
2026-01-08,M003,Email,3420,342,79,698,92.5
2026-01-08,M003,Affiliate,4390,922,175,521,90.3
2026-01-08,M004,Paid Search,5788,1042,344,7618,90.2
2026-01-08,M004,Organic Search,2020,242,82,699,92.3
2026-01-08,M004,Direct,3825,574,166,893,86.0
2026-01-08,M004,Email,1276,166,35,719,94.0
2026-01-08,M004,Affiliate,3254,456,114,235,84.7
2026-01-08,M005,Paid Search,714,114,47,3648,90.5
2026-01-08,M005,Organic Search,6726,807,202,703,86.6
2026-01-08,M005,Direct,869,113,47,804,97.8
2026-01-08,M005,Email,7088,851,323,42,87.1
2026-01-08,M005,Affiliate,4337,781,156,775,96.7
2026-01-08,M006,Paid Search,5273,1002,381,4501,93.5
2026-01-08,M006,Organic Search,3592,431,155,234,86.2
2026-01-08,M006,Direct,3838,345,76,155,92.2
2026-01-08,M006,Email,6029,723,217,374,91.7
2026-01-08,M006,Affiliate,2846,541,141,94,89.0
2026-01-08,M007,Paid Search,4437,444,160,4899,79.1
2026-01-08,M007,Organic Search,2099,189,70,215,94.8
2026-01-08,M007,Direct,769,169,63,313,97.9
2026-01-08,M007,Email,5936,1128,451,635,96.0
2026-01-08,M007,Affiliate,6465,647,155,839,94.1
2026-01-08,M008,Paid Search,2559,358,97,4642,92.8
2026-01-08,M008,Organic Search,1864,336,91,478,94.4
2026-01-08,M008,Direct,2815,619,192,298,80.0
2026-01-08,M008,Email,2450,270,89,599,81.2
2026-01-08,M008,Affiliate,3461,311,121,279,83.1
2026-01-08,M009,Paid Search,3291,559,151,1755,88.7
2026-01-08,M009,Organic Search,2361,189,72,668,80.1
2026-01-08,M009,Direct,2001,300,60,53,95.6
2026-01-08,M009,Email,1941,369,100,331,96.7
2026-01-08,M009,Affiliate,3165,633,215,191,80.0
2026-01-08,M010,Paid Search,6572,920,175,1839,94.3
2026-01-08,M010,Organic Search,877,167,68,20,79.0
2026-01-08,M010,Direct,606,55,15,55,80.3
2026-01-08,M010,Email,2788,251,100,661,93.5
2026-01-08,M010,Affiliate,1257,176,63,606,95.6
2026-01-08,M011,Paid Search,6962,1044,438,4917,92.9
2026-01-08,M011,Organic Search,3455,553,133,230,81.2
2026-01-08,M011,Direct,5454,927,260,698,94.1
2026-01-08,M011,Email,3816,611,153,297,92.5
2026-01-08,M011,Affiliate,2742,466,107,366,89.7
2026-01-08,M012,Paid Search,7127,1283,244,7500,89.3
2026-01-08,M012,Organic Search,7081,566,238,606,95.0
2026-01-08,M012,Direct,6221,871,314,337,93.7
2026-01-08,M012,Email,2611,366,143,155,96.7
2026-01-08,M012,Affiliate,1945,195,59,194,89.5
2026-01-08,M013,Paid Search,6199,992,407,1586,91.0
2026-01-08,M013,Organic Search,3979,836,234,66,92.4
2026-01-08,M013,Direct,494,89,19,39,78.7
2026-01-08,M013,Email,5631,957,306,504,85.5
2026-01-08,M013,Affiliate,1769,354,71,55,79.4
2026-01-08,M014,Paid Search,6573,592,249,1003,87.1
2026-01-08,M014,Organic Search,3226,452,95,698,90.3
2026-01-08,M014,Direct,5778,520,140,609,94.7
2026-01-08,M014,Email,2977,506,177,289,83.1
2026-01-08,M014,Affiliate,791,71,17,162,95.8
2026-01-08,M015,Paid Search,2546,484,194,3752,98.6
2026-01-08,M015,Organic Search,6076,851,153,690,93.4
2026-01-08,M015,Direct,2598,442,93,638,91.2
2026-01-08,M015,Email,2044,347,66,293,86.2
2026-01-08,M015,Affiliate,3537,495,173,174,79.5
2026-01-08,M016,Paid Search,1748,210,44,4410,90.7
2026-01-08,M016,Organic Search,2196,439,149,806,93.0
2026-01-08,M016,Direct,6474,712,142,536,85.2
2026-01-08,M016,Email,6232,1371,398,355,91.9
2026-01-08,M016,Affiliate,1593,335,67,108,91.8
2026-01-08,M017,Paid Search,3643,474,166,1827,92.0
2026-01-08,M017,Organic Search,2582,336,60,763,82.9
2026-01-08,M017,Direct,838,126,43,167,81.1
2026-01-08,M017,Email,6441,515,103,68,94.9
2026-01-08,M017,Affiliate,4598,690,193,69,95.3
2026-01-08,M018,Paid Search,7034,1266,443,5013,90.5
2026-01-08,M018,Organic Search,4941,889,338,617,95.8
2026-01-08,M018,Direct,4044,526,184,837,83.5
2026-01-08,M018,Email,3529,494,198,478,81.3
2026-01-08,M018,Affiliate,3264,261,65,463,83.5
2026-01-08,M019,Paid Search,4010,561,118,6702,90.4
2026-01-08,M019,Organic Search,1603,224,72,411,84.7
2026-01-08,M019,Direct,1325,172,55,670,97.7
2026-01-08,M019,Email,660,59,19,402,93.4
2026-01-08,M019,Affiliate,2423,291,73,515,90.2
2026-01-08,M020,Paid Search,4060,690,200,1735,97.3
2026-01-08,M020,Organic Search,1695,170,53,125,83.8
2026-01-08,M020,Direct,1813,344,83,195,85.6
2026-01-08,M020,Email,2483,199,44,42,93.8
2026-01-08,M020,Affiliate,3234,582,192,529,97.3
2026-01-09,M001,Paid Search,767,115,23,2421,85.2
2026-01-09,M001,Organic Search,4495,360,94,758,86.4
2026-01-09,M001,Direct,513,113,27,883,78.2
2026-01-09,M001,Email,4065,732,205,336,81.5
2026-01-09,M001,Affiliate,5217,730,161,870,83.8
2026-01-09,M002,Paid Search,4733,899,342,1886,81.4
2026-01-09,M002,Organic Search,3106,590,224,753,81.0
2026-01-09,M002,Direct,1163,151,39,516,95.1
2026-01-09,M002,Email,5219,783,282,877,82.6
2026-01-09,M002,Affiliate,2754,468,183,548,95.1
2026-01-09,M003,Paid Search,777,124,31,7176,83.9
2026-01-09,M003,Organic Search,2791,251,60,803,87.4
2026-01-09,M003,Direct,5666,1020,286,836,98.5
2026-01-09,M003,Email,1797,234,82,710,89.7
2026-01-09,M003,Affiliate,6691,1472,294,267,81.1
2026-01-09,M004,Paid Search,5370,1074,279,704,78.7
2026-01-09,M004,Organic Search,4827,724,224,770,81.1
2026-01-09,M004,Direct,4955,644,187,178,82.5
2026-01-09,M004,Email,6589,1450,305,798,89.1
2026-01-09,M004,Affiliate,5513,606,224,733,91.8
2026-01-09,M005,Paid Search,7019,562,129,7841,95.4
2026-01-09,M005,Organic Search,3395,577,162,133,88.9
2026-01-09,M005,Direct,5235,681,129,312,93.4
2026-01-09,M005,Email,3277,328,121,371,91.4
2026-01-09,M005,Affiliate,2334,210,55,467,81.7
2026-01-09,M006,Paid Search,5013,702,154,5500,89.8
2026-01-09,M006,Organic Search,5363,751,300,379,96.4
2026-01-09,M006,Direct,6035,1207,459,219,88.4
2026-01-09,M006,Email,3368,674,142,779,88.1
2026-01-09,M006,Affiliate,5743,976,264,879,82.7
2026-01-09,M007,Paid Search,6562,853,358,5288,84.2
2026-01-09,M007,Organic Search,3534,318,102,567,93.6
2026-01-09,M007,Direct,1124,101,29,342,87.6
2026-01-09,M007,Email,3191,638,242,104,89.9
2026-01-09,M007,Affiliate,5226,993,238,786,89.0
2026-01-09,M008,Paid Search,1149,126,24,4606,91.7
2026-01-09,M008,Organic Search,917,174,59,95,98.4
2026-01-09,M008,Direct,5452,872,270,220,88.1
2026-01-09,M008,Email,5377,807,299,596,88.2
2026-01-09,M008,Affiliate,4287,429,137,377,85.0
2026-01-09,M009,Paid Search,3808,800,216,4384,87.1
2026-01-09,M009,Organic Search,3156,316,73,6,79.1
2026-01-09,M009,Direct,4595,414,137,273,97.2
2026-01-09,M009,Email,3830,804,265,504,94.7
2026-01-09,M009,Affiliate,3290,625,125,214,87.5
2026-01-09,M010,Paid Search,2706,379,155,2778,88.5
2026-01-09,M010,Organic Search,2008,341,140,450,81.8
2026-01-09,M010,Direct,678,61,23,4,97.3
2026-01-09,M010,Email,1115,156,42,219,91.1
2026-01-09,M010,Affiliate,4403,528,121,551,90.5
2026-01-09,M011,Paid Search,2691,457,146,3382,97.9
2026-01-09,M011,Organic Search,1171,152,56,138,85.7
2026-01-09,M011,Direct,623,106,28,253,87.9
2026-01-09,M011,Email,6543,1243,286,455,97.8
2026-01-09,M011,Affiliate,1308,196,49,409,87.4
2026-01-09,M012,Paid Search,4579,870,235,6207,98.7
2026-01-09,M012,Organic Search,5071,558,179,712,97.4
2026-01-09,M012,Direct,3532,530,217,317,88.8
2026-01-09,M012,Email,3715,483,111,505,82.8
2026-01-09,M012,Affiliate,5545,444,89,424,81.8
2026-01-09,M013,Paid Search,2960,237,62,7100,95.6
2026-01-09,M013,Organic Search,1760,264,77,568,84.6
2026-01-09,M013,Direct,5234,890,356,281,91.2
2026-01-09,M013,Email,2316,510,194,727,83.5
2026-01-09,M013,Affiliate,4981,797,239,371,88.2
2026-01-09,M014,Paid Search,4386,789,276,4892,80.7
2026-01-09,M014,Organic Search,1199,156,48,720,87.2
2026-01-09,M014,Direct,3259,521,141,465,96.1
2026-01-09,M014,Email,3194,287,118,121,78.3
2026-01-09,M014,Affiliate,5659,792,230,486,91.3
2026-01-09,M015,Paid Search,5845,1227,270,6650,86.9
2026-01-09,M015,Organic Search,5623,619,130,16,94.8
2026-01-09,M015,Direct,1454,189,45,533,82.2
2026-01-09,M015,Email,3298,264,61,771,86.0
2026-01-09,M015,Affiliate,3280,623,137,255,92.8
2026-01-09,M016,Paid Search,3183,605,224,5883,79.8
2026-01-09,M016,Organic Search,4553,728,189,551,80.9
2026-01-09,M016,Direct,5421,867,269,579,87.5
2026-01-09,M016,Email,5725,1145,424,314,80.3
2026-01-09,M016,Affiliate,6827,1229,369,561,96.3
2026-01-09,M017,Paid Search,3730,522,146,7826,91.9
2026-01-09,M017,Organic Search,3448,517,160,20,93.4
2026-01-09,M017,Direct,4394,439,132,618,79.9
2026-01-09,M017,Email,3122,468,154,388,90.8
2026-01-09,M017,Affiliate,4639,974,175,619,88.9
2026-01-09,M018,Paid Search,5571,836,326,6932,81.4
2026-01-09,M018,Organic Search,5073,812,309,205,94.0
2026-01-09,M018,Direct,7027,1054,211,209,91.9
2026-01-09,M018,Email,3799,418,79,880,94.1
2026-01-09,M018,Affiliate,4333,780,148,469,86.1
2026-01-09,M019,Paid Search,4642,882,344,5676,80.3
2026-01-09,M019,Organic Search,2170,304,94,764,81.1
2026-01-09,M019,Direct,3502,700,210,44,94.2
2026-01-09,M019,Email,3318,697,167,891,91.1
2026-01-09,M019,Affiliate,2724,218,41,819,89.8
2026-01-09,M020,Paid Search,2495,299,69,6418,94.9
2026-01-09,M020,Organic Search,1565,266,106,526,95.8
2026-01-09,M020,Direct,6836,1367,424,467,94.8
2026-01-09,M020,Email,2583,517,191,608,84.5
2026-01-09,M020,Affiliate,5045,908,209,467,79.1
2026-01-10,M001,Paid Search,2027,304,94,7348,87.6
2026-01-10,M001,Organic Search,6495,844,177,53,80.1
2026-01-10,M001,Direct,4331,736,272,735,81.8
2026-01-10,M001,Email,3577,680,265,438,92.5
2026-01-10,M001,Affiliate,6816,1431,472,418,85.8
2026-01-10,M002,Paid Search,6918,692,187,4335,90.1
2026-01-10,M002,Organic Search,1938,271,54,73,97.4
2026-01-10,M002,Direct,4910,835,217,236,94.2
2026-01-10,M002,Email,4103,410,119,820,85.2
2026-01-10,M002,Affiliate,6364,955,315,613,88.8
2026-01-10,M003,Paid Search,3976,755,279,3245,82.0
2026-01-10,M003,Organic Search,5060,1063,351,77,91.3
2026-01-10,M003,Direct,4483,448,179,237,81.7
2026-01-10,M003,Email,4906,442,164,350,90.2
2026-01-10,M003,Affiliate,5226,1097,285,553,90.4
2026-01-10,M004,Paid Search,5434,598,191,753,81.7
2026-01-10,M004,Organic Search,2348,493,202,156,81.4
2026-01-10,M004,Direct,6523,522,172,352,78.4
2026-01-10,M004,Email,6699,1005,412,201,90.2
2026-01-10,M004,Affiliate,2540,508,152,750,94.9
2026-01-10,M005,Paid Search,4697,564,209,4956,84.8
2026-01-10,M005,Organic Search,3402,306,107,330,87.0
2026-01-10,M005,Direct,1069,224,47,107,80.5
2026-01-10,M005,Email,1078,119,36,709,91.8
2026-01-10,M005,Affiliate,1379,290,84,645,98.6
2026-01-10,M006,Paid Search,6680,868,182,3507,96.0
2026-01-10,M006,Organic Search,4204,547,131,128,84.1
2026-01-10,M006,Direct,763,130,49,711,78.4
2026-01-10,M006,Email,2145,322,71,651,87.9
2026-01-10,M006,Affiliate,543,103,42,67,83.6
2026-01-10,M007,Paid Search,5914,946,322,5277,85.2
2026-01-10,M007,Organic Search,3369,573,241,544,79.2
2026-01-10,M007,Direct,4374,875,350,28,80.6
2026-01-10,M007,Email,2035,326,137,738,90.0
2026-01-10,M007,Affiliate,4979,697,265,682,96.0
2026-01-10,M008,Paid Search,456,64,19,1232,84.2
2026-01-10,M008,Organic Search,6721,1075,204,356,95.1
2026-01-10,M008,Direct,5626,563,169,460,96.2
2026-01-10,M008,Email,4937,642,141,608,78.0
2026-01-10,M008,Affiliate,5164,568,204,553,86.4
